M 0.6041899473297739 0.32868543905333003 0.46625660167726074 2.112982021312543 1.7429799161362243 0.46174199596787197 0.2681370697234865 23.18989637194301
M 0.6659199661050998 0.10174524052480109 0.9655165807596116 2.8075248001845154 0.7712347913590741 0.057652307028966884 0.2245250461427735 7.413617787094174
F 0.10395637973748739 0.05035613197859574 1.045886647116596 1.9276095987518391 1.5661295626576712 0.2894522107070321 0.5275659973836325 10.450101334519095
M 0.7123965608860934 0.6884562387786372 0.5010464998348835 3.144545482424766 0.15411384981472492 0.7212240357439871 0.7142727636414942 15.048136232841172
M 0.9091622428852861 0.7169518826483776 0.5472143787834892 0.4153620040793758 0.8320782676877838 0.2521619850162346 0.8018478354976674 26.03658176143472
M 0.26961094918201645 0.06177957238490725 0.21022933304512537 2.907394239974215 1.1699235309270313 0.3522095339981565 0.0032407108039572696 31.311409192510144
F 0.6688647912297032 0.6737862262554274 0.4935439862416933 0.3461473578621583 0.6851234399767454 0.03895435229188329 0.4126693311699627 2.713064394443445
M 0.4661703468004021 0.7470313894940687 0.5945306826562524 2.1376271817005104 0.7506357734542325 0.10815573656757962 0.9498108138593728 11.959258635382932
F 0.075351925963248 0.2672571321314217 0.66732535888521 0.05608505299712649 1.1540815074086899 0.7772380848738306 0.4971447449293379 10.525584745954674
F 0.06637955027256265 0.3151148332739639 0.43458728599511354 0.5755850493317576 0.7714505881240591 0.26892799689227515 0.015908566559649985 9.360637838992377
M 0.12542705650227778 0.7367217740128336 0.5532687731077705 3.1674886923853864 0.882098300604134 0.050484950076760286 0.7978188967585143 6.226496780049681
M 0.41812299900663974 0.6577665731221863 0.39265456288922757 3.103981099136554 1.2615994055122415 0.10417267944210054 0.6209603725375451 29.732725118397912
F 0.06147832221939422 0.1981121772224814 1.2553939948336934 2.504568908028077 0.5842311421878451 0.8137248436130512 0.6422768232708237 17.008247752107092
M 0.7719264771056863 0.5364806619335597 0.30326738447154494 2.207467153924423 1.6095251010176765 0.7231425104045955 0.8510636959169074 6.416161499900251
M 0.8657151922709373 0.6236731520262013 0.4752711750826659 2.7343640284021453 1.441748059220147 0.8288510104001338 0.12379383726526988 22.24385015307997
F 0.2939874659933838 0.034673639589871755 1.190665343384231 3.2886437483667486 1.3994170918703963 0.65289719848086 0.3859838123604632 31.247918701499664
M 0.24416315555239473 0.5667026149228725 1.3228606715017812 1.4683836135469852 1.0759924620032901 0.07353122967847779 0.585763527725512 15.268379541769042
F 0.627380511778335 0.694357392184067 0.18284081558549137 2.0802597161004375 0.7162023988988757 0.023240444303392123 0.8553784671825259 28.513083229931983
F 0.5232801514264177 0.611303789108432 1.1000942012827952 3.006981217023485 1.0101767613374009 0.4608788964689588 0.27961246031101067 23.187456233157004
F 0.5546188687410555 0.6935000363505289 0.551999320734306 3.0404144828084574 1.5838811724682045 0.8660362221044586 0.8351556284866556 7.886815502820404
M 0.2703049068955427 0.7484251228501655 0.7872410941229695 0.26418714064608023 1.1574905583017987 0.8866764144278358 0.6005720696403029 11.768593574830513
F 0.4021291858872777 0.6891561326978186 0.17788917892039152 2.0299031863793813 0.37310875306486646 0.22123679307751415 0.5079425395885947 28.087252926104924
F 0.4286174300788325 0.17130022449137028 0.699431473350873 3.240160961885265 1.1458510894886806 0.17667783497391623 0.19902118629115148 5.826637983575874
M 0.5131952567847039 0.15226368197851456 0.6381973682451558 2.8267872269502696 1.4271565016066097 0.3655913584332653 0.5230982443832964 24.414959047203414
F 0.5400405764257217 0.3052362436741431 1.218908266836279 1.5088101524449669 1.6033530207060038 0.38399330132306286 0.9479694497672307 18.432404052211204
F 0.8213801702570069 0.7642175892547521 1.1619314980134934 2.3121441754611434 0.24007098700054097 0.8580401928547099 0.832685884453006 16.234207752429327
F 0.8638033581199076 0.30452842886513115 0.4794499828601859 1.5362645064745026 1.6453761083754632 0.6722654770651612 0.6919136623076723 29.082671449385394
F 0.1071722398161852 0.42773332885405224 1.2263140500011271 1.8722915895501797 1.6473494447406554 0.185855491417663 0.280646517584665 16.86248147940038
M 0.4935096603185669 0.13254155431864617 0.059730258247362056 1.4601965195308555 0.7299954175304082 0.8553754095699544 0.4935691700212175 13.70460781883182
F 0.05744699791335994 0.3971242137998593 0.32403977681199037 2.512317838716445 0.955800590156568 0.5087805282488527 0.2654815181684108 15.88795388121269
M 0.15445721968990064 0.35887533088360724 0.9235538751545231 0.8153129350548411 0.41169068175839435 0.5146448089813352 0.6252094806409884 28.860841189348125
F 0.671152945705445 0.2611945527441341 0.08461687113257278 3.2826507058929644 0.44553460282805457 0.8620280772546806 0.986655960245245 10.805398451681036
F 0.6700160013144371 0.617737331351609 1.1369803613829939 0.8424689503057741 1.0122000367877058 0.08815620000871698 0.03812883755053155 12.015258459089655
M 0.11512785861260999 0.4434318712421193 1.0291385435873106 1.3922944836347404 0.8348604022137983 0.007889708326577748 0.03162915273538073 18.11648772465514
M 0.3108672538057024 0.7246059008598023 1.0010282311863188 1.3383571918678725 1.7539338298520846 0.3046638022096605 0.4503059134430427 31.91280629025161
M 0.8065488069828394 0.5584562360281017 0.7731957205417197 2.1055777429645093 0.5433090778553776 0.23475928682819744 0.7637633499294547 27.17991445563359
F 0.79719734575335 0.26507303822492395 1.277400704541197 2.474420703929696 1.1654918219442727 0.19087062901315852 1.1276139182939728 18.813529005907363
F 0.8807604181906211 0.6415340586089889 1.059010061906331 0.37886734346797135 1.055540450660326 0.6689337035555775 1.171221412873447 6.9471169180043555
M 0.3721293316900089 0.14031803264314452 0.32013469438814884 1.2395331238626606 1.5930936545706738 0.6873875796746578 0.3972482368392814 8.060382485350816
F 0.12327117800352946 0.45786003814270093 0.3663510907905357 1.5661270929089397 1.3343818115075685 0.20198913628337423 1.0276094444484918 14.9089594984758
F 0.779155193328193 0.34404192517432236 0.7856276091557627 2.2623933280298143 1.0163111131367148 0.5348597726463937 0.6204230463612612 9.02640403191574
M 0.5917210913530095 0.09879050285871761 0.8259526441279932 3.064775160579946 1.4965292492781437 0.2868067742233092 0.6089328164949191 32.65003719355528
M 0.8631454763751051 0.28840410769253677 0.7565869229009645 2.848722602725476 1.0005690710572561 0.2700876688045483 0.10340935932665189 19.860534463741878
M 0.7335251552176233 0.06038773433245048 0.2857360613349139 1.2748693564105638 1.5080643210786775 0.1969119379928648 0.504444994798727 14.574891120523473
M 0.3480550080753006 0.27120983489037465 0.8416769044181228 2.831761951013207 0.44825452263306137 0.49607903796824715 0.9742127855089738 7.821271302216615
M 0.942148690130595 0.6649693072405773 0.6620819268231529 1.2092381296637873 0.9814521992355302 0.2337933473443115 0.7744940109409317 16.435694279142574
F 0.6863574521006562 0.2984577302275133 1.0850046494873322 0.38414530712056977 0.9781181021651343 0.2838348094253606 0.6820754135705213 29.3535941695903
F 0.4245213929918494 0.6393133400999635 0.39233995677273653 2.2249684485899333 0.3098161457586102 0.8035960097657175 1.1023740690763562 31.48870348595722
F 0.1308939678616282 0.15025826500284553 0.3223288461994751 2.0361588463995464 0.28406467267645563 0.8475545913461098 0.4197031385253809 18.287431643676715
M 0.8255463252644374 0.16144087149422617 0.10882456438437697 3.0252845397836428 0.3641194366500023 0.8378847041757772 0.18885347745315692 22.499191090102084
F 0.5675288921309037 0.58076508851896 0.5029808913833455 1.1161976312476845 1.228222473686036 0.8817041540834698 1.0383026235675383 28.487921446180884
M 0.897854600005964 0.557219718875203 1.0890331347682793 0.13661330248839593 0.8138652320435563 0.17504841336476185 0.7886709540494103 17.0528973926849
F 0.5512428291710125 0.35898083933856667 1.222253445624238 0.533670625069856 1.570639613737534 0.75255118355401 0.34546309352287013 8.747543572559154
M 0.27390505073500765 0.4743416541872622 0.9736359481486551 2.2082836432615363 1.6085596338416133 0.005932532480588821 1.1802524253806626 7.58639258851259
M 0.7130130983072933 0.6108422873265449 0.9302966916567857 2.8461409428747357 1.563431849213209 0.7617528117712291 0.19899903261977084 7.415405738512507
M 0.9062539881321074 0.6192169737981172 1.298230289811255 2.2227742047501327 1.6666046650989754 0.8648246885764482 0.23371368452367347 32.76877553773335
F 0.16465705383727766 0.49056772771390666 0.31248443337679754 3.1333666916486558 0.20603588333278297 0.1899713566209176 1.1300618313384378 8.024207374358577
M 0.6374017219583434 0.2604162951905904 1.2222181771660334 1.7757008235709237 0.826680924880254 0.23632131402897974 0.470465302601666 33.25536879742408
F 0.459969590987917 0.11028378366002059 0.72280473886848 2.734608676406476 0.33025697746645627 0.5502171443980272 1.0615713315181374 14.676654079261912
M 0.744717077776863 0.4809390545452682 0.8560884630780523 0.9050501568123563 0.4500067581742969 0.43290400503145227 1.1263457470859561 7.5141627474778705
F 0.8386058607880806 0.29075754855922226 1.1083592343705537 2.189117647409346 1.7003569424349165 0.6154112397667801 0.6459426015875314 31.48052505502848
M 0.23689273040461917 0.16071715027636202 0.8125551319281964 0.8123511318742666 0.42172951923736335 0.12764411731630193 0.8827147147961614 16.28052690969729
F 0.6963006193663415 0.4193230559494929 0.28492892318158014 2.2280965463609133 1.5934623972787838 0.18592711908021584 0.23404134669718873 32.513447981726216
F 0.10107552926075045 0.6354473957352271 0.9640776560793486 3.137232842977745 0.549633372231286 0.5618891665012088 0.3576345161143993 6.397686539182319
M 0.36224055253672544 0.20305919851485102 0.09772674119914376 0.3468879870307957 0.7270214095390903 0.27332750617317114 0.09667769813108168 30.474427287779232
F 0.46592396125696417 0.15274362540363687 1.2630281496299636 0.16853637334264507 1.4602617935343218 0.6579025547641496 0.9083499354155279 4.920195384727186
M 0.7829365583041556 0.6725308815953658 0.24741182603978762 2.7622615447068126 0.2701139218626005 0.8527260423184999 1.0452587289563005 20.094041811810797
M 0.5230586420462789 0.20170765782070899 0.5158787774497567 1.2124324038193806 0.20908060902916442 0.41677719478474284 0.15783635815433394 9.989336757156604
F 0.6294659686437126 0.11147210245727503 1.32358535982922 2.2910129562186574 0.38662983868257295 0.4746836320417773 0.5870490983860276 22.511461264214986
F 0.26097861116114635 0.22468742756743507 0.8125649154716651 0.30784080563716515 0.6747790478695297 0.8766278376629791 0.9826358151756484 4.978970816788352
M 0.48366304784828346 0.18941163583583176 1.0400587418780733 0.1531513384878349 1.5603498345672726 0.008420660652587317 0.7530756660493164 2.0754458420138553
F 0.4120972555127206 0.3761225484882635 0.19934070866741604 2.7848169748260516 1.2564735612597628 0.3949997271172866 0.09902502301481403 17.69299347749934
F 0.24788604616950682 0.3865544498048613 0.5336076340286054 0.31528554816285026 0.413033490020288 0.5004733999545068 0.3052920962192698 32.84047270326908
M 0.05241264481411481 0.2407080674530859 0.7165803615175297 2.0389646441274136 1.264346473187291 0.6352906524725676 0.028011436080813155 14.279651873716915
M 0.094789954358562 0.7607224895940258 0.8648863170830418 2.5499476098812472 0.9710664298189634 0.09018383077816046 0.9552063188626505 32.955300892515886
F 0.7952425178122878 0.6653537795590152 0.6582105185805885 1.5351557864657446 0.352475049322953 0.4074512883912995 0.9331155771860904 15.972280770678621
M 0.2596287920761642 0.3561888585514473 1.135523554788265 2.999475443122334 0.6509675223930664 0.6915042885875939 0.06095333153441032 6.996129589129027
M 0.8067733236596071 0.7037403558076709 0.6883517289426611 2.6072865383939163 1.485406088906767 0.7086146957108923 0.8056807012034307 13.077109176047431
F 0.33038955055168134 0.17377429712662107 0.451689025406645 1.8448755616544883 0.03995783686275314 0.30888204838359606 0.34274118204132636 13.846672165950805
F 0.33858311649215017 0.21081069064611754 0.17457326658463154 0.05441601323952986 1.1849843591548286 0.48477664693984407 0.001167788218111654 29.565564580436025
F 0.9364495829660655 0.620159906128167 0.5034285435416416 0.8283045413949237 0.6007345508506198 0.07472536186528164 0.9175045145539795 34.11117553622827
M 0.25795357503432265 0.45611666044942384 0.7090706461750077 3.127197915703735 0.8327834028350903 0.826391461100483 0.4724531895625084 25.136604061080696
M 0.9397019213190756 0.16498916986463197 0.6810821700285982 2.4120290595779146 1.6126124071657926 0.7617584214252433 0.2430695402514126 15.181737485642223
M 0.6309762848718246 0.40908315998813183 1.0977417224906763 2.920323408284592 0.753239497997153 0.6861529121239154 0.8608676364075856 25.56431007402107
M 0.9168583931440691 0.6413527992185494 0.05271203834197796 0.8431778012478728 1.4645271590407325 0.23621390953536614 0.07292681583721194 19.62743512317372
M 0.287706126347402 0.5430545610059639 1.1359097183390303 2.622261679257169 1.5403699441040108 0.5646962430070946 0.7525164279093434 13.570725326047112
M 0.6903138680139058 0.08196480097392189 0.7202197826375103 3.1627941484669595 0.8999712302908234 0.3481640488898853 0.4730431575450326 9.34322502327153
F 0.7774812806863515 0.2889851081059104 0.7473664687539058 0.9813533549859745 0.3750500227945445 0.2826813265250894 0.11938740428708035 16.14025153069111
M 0.9071961366647986 0.7637324586848141 0.28136551433667867 0.23678960547371813 0.5565881591445029 0.8225767704729332 0.8588630228957336 1.9780997912593095
M 0.08280432416957176 0.5989148893519324 0.32067301982111823 1.7058166016061072 0.9084438870207611 0.795958893023705 0.20409590007516112 4.936927827183864
F 0.6464196501257943 0.4941559083322502 1.0546339748860234 1.6407171922210566 0.5785849412660764 0.6175351214578269 0.22969908383622725 31.53330248119943
F 0.7930063497240024 0.16081549552790736 0.4384274906926705 3.21717067271752 1.5832096929529982 0.20376742908780263 0.38225236907146465 20.41846142271096
M 0.1427483621560052 0.4809416123363061 0.8760363421792782 2.231174827349801 0.8926986546849082 0.8625415346894272 0.18975095647356957 4.900627500638465
F 0.6451514048539972 0.3190433510427299 0.27721810525729046 2.335335618307283 1.1756463610350598 0.47632864273434095 0.6447830587931788 5.489251335071628
F 0.23250012571590384 0.28778858446148725 0.38515534525947054 3.063107361818653 0.493924758521484 0.01645956296169817 1.170193439891183 4.726733692051496
F 0.8266343488242676 0.5814996633984535 1.0538673372094045 3.010914232616093 0.44538905191198125 0.6262884050902914 0.9270529755234839 7.771593743214191
M 0.6989565873008956 0.6088528066905055 1.3064679472560794 2.8378231635700693 0.7967058943884683 0.4065504335611278 1.1487044247097924 29.614867310690148
F 0.877523292026256 0.5149872509063003 0.3397490033192737 2.3790517137176375 1.0782240111025232 0.8247926164749978 0.17743418053853882 29.834620645258383
F 0.16836716359706608 0.6266740147181346 0.18854812565877613 0.2322922553241378 1.3440560433745228 0.8410584317371455 0.331454200444584 22.53075352397762
M 0.7610898975477506 0.18924288340151899 0.5883947748954242 2.7985378211630407 1.7423374048390161 0.37819700129527206 0.7244894925523219 15.621664204828688
M 0.38357193224316294 0.27741324842610066 0.039132474148463506 3.143239250079159 1.5572044012088968 0.32762354627069246 1.1739730397058998 19.347046940198688
F 0.5880223855613539 0.6101949957410436 0.8323057584315978 1.2756631720167695 1.2855511579155456 0.08863361476033857 0.5856589986323505 16.75672601687806
F 0.08420218194675302 0.7217262333982772 1.1029992436186995 2.9301966374241006 0.26317396340812993 0.6215647327084954 0.061465669439515085 21.641532161460336
F 0.674102515630877 0.3512062537193417 1.2912929156700659 1.5774128363471893 1.7482460457007352 0.07424436755253293 0.35301757911987375 33.83594372484805
M 0.6123953600288451 0.1749308343372427 0.4405129536051818 2.606640145096043 1.3862009488314972 0.7189141881995721 1.0588586998238614 6.119593350527328
F 0.1341045323269647 0.7519316154476055 0.28140317968757284 3.3041679223907487 1.3934009234236053 0.5971880803072144 0.5100508254670696 26.435984392177435
F 0.573381964298949 0.5815637090120713 0.6594489291608286 2.257177395050893 1.4754764418389645 0.7633566823417538 0.5428424949906827 5.984282324958048
F 0.2715392100186711 0.15027450569132153 0.9466164278791745 2.6013076057114413 0.7107912755906469 0.05243763958824172 0.08858367038943715 32.01122329799865
M 0.16385329402131898 0.6458400925621386 0.3756339646863136 0.040764095756162015 1.015419269046913 0.5755359942820447 0.7730941528498333 22.80852636357209
M 0.7744216585132774 0.3659742491498339 1.2387029456109238 1.3967956563031216 1.565921138468167 0.7451564459841176 0.18828890491609626 13.747128980044163
F 0.11245028336161772 0.22872836455802986 0.5327013379422562 1.4629031733588003 0.14403735752465455 0.688706642326831 0.4963890243296183 8.602784504518594
M 0.39181306077636713 0.605094807771825 0.18811654356960286 2.0586199706932153 0.6602475841419233 0.5562466752272793 0.40364421925593286 8.349382806466659
F 0.6384163325152078 0.2649960267351448 0.31329321971664265 1.9046494631531556 1.6930686623597455 0.5941164604565181 0.33327784339813715 4.024811679440176
F 0.08127681759223296 0.45395717268007535 0.8715845676092068 0.8360844514399204 1.0653136663485705 0.5536983110917798 0.699198993211894 11.958329278797711
F 0.6531145920442161 0.2989725980830862 0.22396694593469096 0.764746918520303 1.1503633320337991 0.7264727305500327 0.3460094109422745 19.699639206927678
M 0.5917556928438596 0.3418219881879967 0.4957486871696938 3.13187360658027 0.6344748176711785 0.46279550340187287 0.245694358496275 27.64342943619209
F 0.7808219487576357 0.17895616438349382 0.14424588961056636 0.3831696520070849 0.8702149396958095 0.5947882872469291 0.2848685683804092 9.075889824948693
F 0.8565644563924099 0.7358055351364703 1.057953263116305 0.6186466245702867 1.0499748703269927 0.8128646518955096 0.8576716087848305 16.463715384779775
F 0.8694092410786918 0.6701123403474349 0.2950814906394272 2.222166306801867 1.5843838373734462 0.8590497731835185 1.0329630791416453 13.7843949488404
M 0.6010028031618205 0.12590894852781542 0.5030317687402058 0.11870139231627101 1.3262533531076353 0.2740572237693055 0.8547960182967714 21.776226314877174
M 0.8730058433971485 0.4126295797151174 0.9648585231220576 0.09459335204512656 0.580105688131029 0.4423678260016995 1.0836654791073952 33.600638179535935
M 0.4233664619803899 0.7419548186996557 0.15149916848021536 2.217332734148915 0.995502932155614 0.6484660280381629 0.01653442831582094 29.809638166450043
F 0.17407531162814027 0.29019510393851394 0.40093261866515334 0.3053769070327513 1.0460168598860315 0.5845972682839935 0.3729355782787194 4.571013330701495
F 0.5749031453017439 0.4307149901961227 0.4672834248305695 0.611077215583846 0.45568248577319237 0.19769410931383768 0.3984548206521995 3.0748660609943004
M 0.5009241886582001 0.2418950315221031 0.875150933801496 2.4672373552747606 0.9119061200628804 0.01612272599879823 0.3123128277721712 19.071338990751574
F 0.266788666948017 0.10186941769862884 0.5403696616008367 0.17510837151027311 1.1445883216606225 0.6748860422667307 0.35131247349955574 15.456378499661179
F 0.8602080024433497 0.5257557858481566 0.7372705637533954 0.6858452669249573 1.680463736299775 0.6571980702108781 1.0259318161109434 0.6890854491488717
M 0.8033637361229063 0.4415466648219634 1.068696379824974 2.3431894646012226 1.7004813486100432 0.3646325020307387 0.19028738991945843 25.8525311731933
M 0.5542993208097607 0.6445518034029883 1.2013631256521393 0.3114062987875658 0.513282964514368 0.7604864400612926 0.5457835161813304 13.702939896991246
F 0.2837754745985244 0.372431645127733 0.8755862432212267 0.5455103202352457 0.23840297368398294 0.17189961805291215 0.09259825710029908 30.72954538982561
F 0.3250094394884535 0.4841339351202415 1.2930834854382578 1.3938920174996487 0.9254891108148818 0.7072751514957009 0.8141267160963915 27.233192056679012
M 0.17358338535744253 0.42620770122711277 0.1869572230823697 2.7939790086617857 0.6348555365498203 0.6792593507855114 0.838192329726933 27.64255395434025
F 0.8097526072192763 0.2774444037892158 1.2568230093308106 1.1856503248420862 1.6568008026428818 0.5308831678383673 0.19590995755536125 3.444718178928259
F 0.8727047844458496 0.14716683021406748 0.13289354673380147 2.9117111630420696 0.662623889357223 0.7365893978939432 0.7081569510853477 22.74296311363622
M 0.9470020713482059 0.3063877986535033 0.9073463782041578 1.5767025688956164 1.113512406843699 0.01999569643621969 0.7689683047909684 23.445070641428185
F 0.10703495642602615 0.7618813452646089 1.3012807580769377 3.256506234296305 1.1206186700061387 0.33630978485918517 0.26664607777994526 19.83468279162246
F 0.08930418851980954 0.7168676760906173 0.6830706534080974 1.8661254709611952 0.2717226281494272 0.221862847001811 0.45147600828606343 21.165702290697325
F 0.4704223505524875 0.7407456368363916 0.7046376627681713 3.2166119186430673 1.5120219576243246 0.25973206772435137 1.0931664722314551 13.703335409970306
F 0.9342742892307443 0.22952304586913622 0.4395230479825856 1.5636402736829575 0.06493354494914715 0.5121526628298328 0.6207780190906153 11.819376180354634
M 0.5020962586470141 0.21910883521493255 1.0953768340897578 3.2973032945175125 1.1417240435667868 0.8352527913830686 0.15785454096568963 30.6213576754123
M 0.7345842712823228 0.6951609456231337 0.926898791225059 0.13261168182356237 1.562284656682764 0.34301449872717116 0.911537674884564 4.2284828530945155
M 0.6809237233783 0.5161221713931792 1.100161744838931 0.09803422074465608 1.08939794681775 0.5490277338162524 1.0339872055435413 12.485992287811584
F 0.788904450348612 0.31483507787952764 1.1360616393050706 0.783654742912213 0.6439847009921128 0.4720918250750075 0.304069117157601 24.929462458760018
M 0.10396304615885676 0.20542787318297434 0.28489830508627134 1.406292384593721 1.3609783394408808 0.8080660939712799 0.3671623377108327 5.743659317698704
F 0.17169114244051847 0.48095174224927584 1.0154516559106361 1.9336869618941135 1.0009539876945177 0.08693717930952803 0.06544546786860596 7.8002819870047695
M 0.3042853206067542 0.6931131416240864 0.39320716882322937 0.060479930388337266 1.4257202689240611 0.24101229058489024 0.16121400713415543 10.427627899714986
M 0.8375571975738639 0.2660859608786232 0.5993380363551856 2.772437921985804 0.7243594058867728 0.8584554707872629 0.4688162554223556 25.7190047646414
M 0.7720061048061565 0.48975820904953266 0.8722344958904127 1.4684206138485698 1.5822087570085877 0.7598460880337087 0.4609683120068059 17.194572598784834
F 0.07144216202879494 0.571777279516771 0.38338529494771373 0.9255391094276563 0.1909895914897034 0.4309613607114963 0.8507953953801881 28.77984790830759
F 0.315036882227155 0.7379977115376294 0.7925603293988275 0.22007848426571264 1.3169400655847467 0.46177485683412883 0.5974181860062778 32.81076560861113
F 0.06938100770492749 0.04410210535686314 0.17310951403644534 2.2656242480538844 0.5627688086895457 0.6119147458436677 0.9730231684130288 10.828704684267361
F 0.8927509827878362 0.639818031839796 0.46302214469383157 1.177321691802032 1.1033215576102418 0.20628241018208862 0.7370779444064499 23.428702212467606
M 0.3038251789869657 0.2268018923224719 0.057713488071119104 3.207104898530013 0.9480026426952878 0.25606126135302437 0.3678395850315835 2.0688969091250655
M 0.45333335737235597 0.41583285554949106 1.232689198558571 0.5713909073044194 0.6423046129791138 0.38691427529335226 0.004100155740710952 20.005446773493446
M 0.3817850979595961 0.2826003378603076 1.0356456982586622 0.8733223781913373 0.20673693040734087 0.19036926716223876 0.19387346716929174 18.73640246704454
M 0.8964001520440019 0.5609136108238512 1.0035039066657971 3.2813669489726176 0.5847903897910103 0.47082148660783935 0.7193956426792386 32.794457818673756
M 0.31240213599561206 0.0864603949433422 0.4803106552032505 1.0987114809210246 0.46289452646763646 0.343949828183009 0.7614045732639202 21.17796754804687
F 0.2665016148869209 0.09237942813250775 0.058320617158670436 1.0441036877205163 1.659833432651424 0.31263191293492526 0.14124280808445916 12.93355059188297
F 0.8588419096433267 0.40012490932003975 1.3291002866910266 1.2448579765964738 1.2333301273552366 0.8237588867559956 0.8806718867382841 21.51460475827356
F 0.4596637161283191 0.0993311635318464 0.03662720185583085 3.0382502574194468 0.8717906817082792 0.12381459387159548 1.124273841386501 22.020217474767097
F 0.864422518072637 0.4819917045009853 1.2296102952749943 0.5974724945011667 0.4438404543331593 0.7353487241250961 0.48965111418713214 32.36213801311825
M 0.40312754344927565 0.41548862695521566 0.08937541346211669 0.18173117345662057 1.606029850432854 0.5033737624872234 0.9455345359889823 18.045627841034854
M 0.051513060787349185 0.2674466120718847 0.8291552873167909 2.1887537929820935 0.9494823548532758 0.46232226862152753 0.01571990733743429 3.165275314721786
F 0.426510773655937 0.0674707475988598 0.20288372197693041 1.7580288356462976 1.2848812573357542 0.8601910546785089 0.7185953978063822 18.518548648448654
M 0.21851609621098292 0.31870359877177956 0.49078885709519926 1.9977348051731858 1.6166058510950816 0.4665024540363103 1.1280810279666351 26.6468781096964
F 0.7231550328723445 0.2809626699014034 1.0184666775367033 3.0343708919844747 0.06444372434000493 0.7422886720773981 0.21499740557444066 31.58469877690928
F 0.7746145264989461 0.04894079685114891 1.0182417256926342 2.983506655948452 0.9479485767137564 0.785228998285215 0.7177815078574692 25.81702644592981
M 0.6194672246473402 0.6239640989981791 0.5356305495814705 3.073265987173077 1.0489465489236256 0.09027278645979275 1.0079818295824312 12.214809215198189
F 0.8202852539605338 0.3149667857788161 1.0686757427693765 1.1763713670464677 0.2790068219949878 0.48933169591558856 0.16797956177183387 19.248810391656757
M 0.7886494786366944 0.6284736100220634 1.326839036171362 0.40731955309387313 0.9462163425868696 0.8966339764973781 0.584733980922508 31.139831620286905
F 0.5047018859930822 0.5334840939823798 1.2228883104094608 0.6001538280483668 1.5649957275564896 0.20384110093072638 0.7232079189739946 29.81477692300183
F 0.6888231580786163 0.3288639075478522 0.22645536880563016 1.2406582260676269 1.016108062787558 0.22766195629515004 0.010491149111432823 11.910331379130938
M 0.3381900168635618 0.4128842242057017 0.037495971221585586 1.6796965341382326 0.5750608851813317 0.3370909239660764 0.33095305202620273 32.4726585195502
M 0.748377568341044 0.6347120721516363 0.3502493245340659 1.0180254340805082 0.7229092704724113 0.25803587561711655 0.6304358685533696 12.249048491592244
M 0.9230308433477069 0.2201444707924025 0.021817996983629788 3.2299011153410673 1.3413116972506447 0.7848150533943012 0.43696079624912837 2.643459091164811
F 0.48477760237192563 0.23873811995957386 0.5414667714582032 1.2938988423639886 0.12933146528967004 0.3189368373899988 1.0349184935554587 20.94229306774591
F 0.37460184903080584 0.39694038679671245 1.0002583974849968 1.8569233849280606 0.9094732908079719 0.6986149844937769 0.11242684945252475 11.899382984391854
F 0.47735090344057646 0.3093994370837235 0.18752583864050942 2.937134382825829 0.09118746357972742 0.06051182609578473 0.55881793850356 28.156278782728766
M 0.22780124772301755 0.6543406317683924 0.9754677415316476 0.23402517887372215 1.2783348284297726 0.3227389035517697 0.9425386621549517 22.680886591571554
M 0.6458380586371057 0.2923357245150258 1.1924204900008293 2.0303185976750058 1.0778901317506382 0.7203176109836411 0.5677714079423297 10.094893654912898
M 0.6599147451934942 0.47869190740090567 1.0541021031299953 3.174056791906866 0.15200488095916573 0.81712441232728 0.21699079897823023 17.475945483262613
F 0.19550953030719717 0.4970796163434444 0.5015166703418562 2.1658943947593294 0.4426756621990101 0.03606033326597625 0.6052992414099501 9.555937975237617
F 0.36598000098437194 0.1369291139990598 0.19382175599748935 2.7739986685803584 0.6049175607431899 0.4836238915178778 0.16851638015061934 4.440625442128074
F 0.395363502343731 0.0472457367452696 0.521271760202463 2.269289516316342 1.5522405938064034 0.7873947810429688 0.48948541602049656 12.207166936643583
M 0.13394725438508623 0.050897052478537666 1.0752158222734156 1.2372634251093912 0.6371780121107481 0.009224100300231667 0.11999364215871947 3.7210453519527897
F 0.6710339087936703 0.44930046499158965 0.12219618652794371 3.310089891279308 1.231515777232034 0.8114220853949563 0.1563516359070308 1.9158014779249244
F 0.5252415500311147 0.1636195532049173 1.1901442039090329 0.982198158924679 1.5920599977318235 0.026445903121445756 0.04314229384148521 29.204188479762625
F 0.6035035347522882 0.3309660003346569 0.9094623807353435 2.7955540804713306 1.232762999621369 0.32503719270564824 0.8767250549654538 9.256936890331481
F 0.08307672725821688 0.08319125794021354 0.4399793355836604 2.953375782782576 0.05484856829008826 0.791094976126211 0.5705172732583426 28.81542026038261
M 0.49746802091760095 0.3913180144124045 0.013600336189286728 1.0958768297233124 0.24908463684310136 0.7932054798760657 1.0324910306727544 26.01124828977659
M 0.9518583220597597 0.24157812814998786 0.30244021183222597 1.11490426629166 0.9039942484111296 0.28332262443215306 1.073218276078479 12.106427374110803
F 0.043509449721042086 0.748730134366401 0.28173011077601345 0.14349619866601315 0.5644673983776164 0.6713756930563027 0.059890074784005314 26.876186933212068
M 0.2522127660707175 0.49327426351183234 1.2565697103711975 3.0950875160189835 0.8152625667986334 0.5185379310995184 0.8527345882154881 13.082545108715061
